date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,symbol,interval,tx_count,price_usd,fee_total_btc,supply_btc,hash_rate_x,active_addresses,difficulty,hash_rate_y,blk_size_mean,miners_revenue_usd,tx_count_day,market_cap_usd,tx_volume_usd,nvt
2024-07-27,67882.5,69381.7,66624.5,67873.8,330982.647,22565690615.4286,3655226,167353.059,11413063208.5847,BTCUSDT,1d,454253.0,68077.3730812391,10.11460275,19731846.11639955,628106661.8429381,694649.0,82047728459932.73,628106664.4532535,588965.244132,33621812.77255944,445730.0,1369648639375.0,4232975746.9635262,323.5663800713956
2024-07-28,67873.7,68300.0,67037.0,68215.5,116913.935,7921123857.983,1542508,57897.212,3922606833.0004,BTCUSDT,1d,756828.0,68170.6691309176,8.1296834,19732308.61638863,603634977.5329568,578686.0,82047728459932.75,603634976.227802,589237.707977,32416704.844024707,753703.0,1339038331312.5,2767696675.788944,483.8096396277968
2024-07-29,68215.5,70081.0,66365.8,66750.0,372537.818,25468669202.3054,4092661,183072.335,12524894290.3187,BTCUSDT,1d,821955.0,66867.167277031,10.87533798,19732864.866382,725993416.7024785,794379.0,82047728459932.62,725993417.3550591,589478.779931,40280474.14703804,826129.0,1343296158212.5,9902659739.016802,135.65003681989288
2024-07-30,66750.1,66966.6,65254.5,66159.3,246551.044,16326143659.4329,2850476,119602.533,7921508169.9156,BTCUSDT,1d,670957.0,66186.9146861484,9.78754169,19733333.61637869,611792207.594019,673555.0,82047728459932.75,611792205.6362859,589767.398987,31830629.065246847,683096.0,1309466883512.5,15119384835.083055,86.60847632332302
2024-07-31,66159.3,66826.3,64500.4,64601.8,246389.446,16232585005.416,2854932,120770.267,7958375610.4137,BTCUSDT,1d,578053.0,64690.6340385739,10.54679916,19733774.24136445,615358184.0246311,740485.0,87487947532070.14,613215974.0238556,590026.507883,29878304.716119494,562819.0,1314588278025.0,9602772099.094246,136.8967486116842
2024-08-01,64601.8,65650.0,62271.2,65328.9,372654.59,23809052629.4734,4147748,179510.319,11470686441.3465,BTCUSDT,1d,532152.0,65178.0554891876,9.41985937,19734211.74135899,630987878.5179507,772675.0,90666502495566.0,630987879.9602102,590262.211717,29941720.637247816,544430.0,1264650678312.5,8155277551.651909,155.07144549069776
2024-08-02,65329.0,65577.0,61200.2,61483.7,421628.42,26819683037.2612,5071376,203752.37,12967140245.6226,BTCUSDT,1d,410307.0,61506.7698877849,8.9817149,19734602.36635898,563382038.5632738,764749.0,90666502495566.0,563382035.6787592,590492.685293,25639623.02038425,410113.0,1276714660112.5,9809266028.523855,130.15394387306938
2024-08-03,61483.7,62166.0,59800.0,60684.6,290469.956,17722256113.6817,3316200,141057.499,8607441768.128,BTCUSDT,1d,502369.0,60688.2444272355,8.04342189,19735024.24134891,608452598.5330584,692352.0,90666502495566.0,608452598.53306,590695.53628,26794833.61894793,504062.0,1214023450412.5,2308110370.827175,525.9815413321943
2024-08-04,60684.5,61089.5,57040.0,58144.5,339512.415,20115489532.05642,3601227,163061.04,9666278728.2886,BTCUSDT,1d,526479.0,58306.2644786675,7.22564665,19735471.11634013,644509051.7010149,668340.0,90666502495566.0,644509048.8165007,590915.653897,27703218.71189708,524595.0,1178092056262.5,3460899185.172749,340.4005702650065
2024-08-05,58144.5,58286.9,48888.0,54003.1,1281982.025,67990070656.18278,13868038,628048.857,33304783725.51353,BTCUSDT,1d,550851.0,54343.6276773816,9.5054762,19735958.61633134,703100778.3637027,817104.0,90666502495566.0,703100780.5270916,591142.531165,26644591.438730378,548857.0,1048711499893.75,13237735958.448278,79.22136407506042
2024-08-06,54003.5,56999.9,53925.3,55991.2,435953.439,24315240364.00699,6034201,219208.73,12228576458.82332,BTCUSDT,1d,483465.0,56047.4712866744,7.99507133,19736396.11628981,630987878.5179507,729981.0,90666502495566.0,630987879.9602102,591397.534415,24947450.30138284,485173.0,1114161898987.5,6808433062.101782,163.64439347863035
2024-08-07,55991.3,57699.0,54519.8,55102.9,377442.54,21227975938.72287,4841518,187917.695,10573698082.17641,BTCUSDT,1d,381999.0,55129.7410376973,7.81753066,19736777.36627343,549860865.3802096,714826.0,90666502495566.0,549860866.8224689,591624.748623,24061710.957340345,380097.0,1108775881518.75,7893851552.603765,140.4606957870931
2024-08-08,55102.9,62737.2,54672.4,61659.8,470117.508,27555756968.19537,5735604,248506.613,14576729758.96249,BTCUSDT,1d,485878.0,61908.7896724138,9.17395476,19737180.49125374,581410258.657091,722252.0,90666502495566.0,581410260.8204794,591825.130514,24746427.922946204,487399.0,1168977735581.25,6532994035.445488,178.9344562751521
2024-08-09,61659.8,61726.0,59500.0,60808.6,308674.339,18694923855.7121,3963122,154008.457,9328303610.0122,BTCUSDT,1d,394215.0,60720.9407594974,8.70616098,19737586.74125373,585917318.548166,705635.0,90666502495566.0,585917317.1059096,592030.140832,25226758.91455797,396419.0,1183193916225.0,7901052207.058065,149.75143629199724
2024-08-10,60808.6,61450.0,60208.5,60889.9,115593.354,7020704932.1334,1747151,57323.843,3482287683.6085,BTCUSDT,1d,556497.0,60871.5550727645,6.46378844,19737989.86623947,581410258.657091,594175.0,90666502495566.0,581410260.8204794,592269.128393,24917672.54543788,548777.0,1196738088493.75,3834508484.859348,312.09686801296704
2024-08-11,60889.8,62000.0,58255.4,58693.1,202539.076,12164186045.4941,2943796,98529.969,5919328311.2939,BTCUSDT,1d,641944.0,58836.1043722969,6.58820174,19738492.99123943,725636064.838756,630696.0,90666502495566.0,725636061.954242,592476.555308,31274508.810764223,644814.0,1189640525062.5,1565215178.617859,760.0491876861271
2024-08-12,58693.1,60666.0,57615.0,59323.6,367126.29,21694704705.3928,4993056,183254.227,10831614291.3739,BTCUSDT,1d,442326.0,59394.1629538282,8.37945558,19738921.11623942,617466711.8250475,714520.0,90666502495566.0,617466711.1039201,592724.609761,25788167.68871333,450024.0,1177172879343.75,6152997429.581423,191.31697888972317
2024-08-13,59323.7,61545.0,58360.0,60550.5,255934.721,15331334134.775,3666636,128789.781,7717751373.7139,BTCUSDT,1d,582647.0,60536.2457846289,8.01615877,19739386.74122304,671551385.0868213,706882.0,90666502495566.0,671551386.529081,592953.832079,28725350.5092765,579618.0,1176449990575.0,7149997426.564984,164.5385194411451
2024-08-14,60550.4,61839.7,58367.2,58648.1,295662.808,17731755290.8926,3825424,142977.365,8577450287.19,BTCUSDT,1d,510189.0,58840.6466797195,7.93335583,19739799.24122303,593799520.5910221,662757.0,90637752282067.48,594742777.8026003,593192.590743,25374791.76821649,504701.0,1175135614831.25,6988791297.667786,168.14575865549196
2024-08-15,58648.1,59820.0,55969.0,57511.0,360815.946,20998288458.33781,4554481,175409.953,10209951620.29743,BTCUSDT,1d,658114.0,57644.1876879018,8.62865215,19740299.241223,690944705.1107434,715632.0,86871474313762.0,690944705.8016886,593407.339178,30178079.4854486,660924.0,1178320112643.75,5391558140.144841,218.54908766913437
2024-08-16,57511.1,59780.2,57062.1,58854.9,268756.529,15694579210.80159,3532377,135355.507,7905098666.6232,BTCUSDT,1d,581170.0,58927.2765087668,8.79411815,19740742.99121208,613213425.7080535,700335.0,86871474313762.0,613213426.3989986,593658.844606,26519144.89827162,575811.0,1148341531446.875,4199825226.3043375,273.42602836293867
2024-08-17,58854.9,59690.2,58769.4,59468.5,77085.532,4568442725.3616,1178380,39276.995,2327958341.6582,BTCUSDT,1d,706066.0,59414.6743351841,7.26972032,19741208.61621206,643442255.8959327,612305.0,86871474313762.0,643442257.2778225,593887.722149,28078460.50129376,702540.0,1177526080000.0,1860988054.6251376,632.7424171656983
2024-08-18,59468.5,60250.0,58352.0,58390.0,149660.264,8919704463.3393,1988701,74267.606,4427513702.076,BTCUSDT,1d,758170.0,58793.2061458212,7.38767581,19741696.11621206,673671086.0838118,588717.0,86871474313762.0,673671088.1566465,594121.182024,29963139.5082254,769702.0,1183911435656.25,1842005986.3217328,642.7294180625224
2024-08-19,58390.1,59585.4,57750.0,59398.5,214043.139,12535025781.4683,2885338,106731.684,6252212774.4482,BTCUSDT,1d,560243.0,59411.5190169492,9.13703766,19742102.36620113,561392574.845761,687027.0,86871474313762.0,561392573.463872,594382.876109,24384186.539100166,553394.0,1167099452659.375,6312008781.440564,184.90143044335446
2024-08-20,59398.4,61386.0,58501.1,58982.9,287049.13,17203146261.2117,3787132,144312.524,8651274841.9809,BTCUSDT,1d,715687.0,59123.3002662186,9.64437192,19742571.11620112,647760663.7619168,696903.0,86871474313762.0,647760661.689083,594600.507287,28878023.561539512,717337.0,1186729000906.25,5274305723.816394,225.0019363776194
2024-08-21,58982.7,61793.9,58728.9,61120.0,270583.679,16243166180.3695,3668348,135514.303,8137724222.9875,BTCUSDT,1d,684872.0,61133.0256493279,8.53354842,19743030.49120111,634805446.3824669,711700.0,86871474313762.0,634805448.4553014,594843.379943,28080429.310788065,687685.0,1182867601387.5,5478969193.046639,215.89236217803114
2024-08-22,61120.0,61392.0,59677.6,60349.9,211098.959,12796969148.4752,2896455,103810.037,6293056465.8095,BTCUSDT,1d,797502.0,60394.4737749854,100.34522908,19743530.49119564,690944705.1107434,719227.0,86871474313762.0,690944705.8016886,595078.752242,36484622.08943517,795102.0,1197328225225.0,5779831062.841158,207.15626671559434
2024-08-23,60349.9,65000.0,60301.5,64019.9,382490.709,23801149141.4363,4642357,197465.519,12292542880.904,BTCUSDT,1d,799006.0,64106.8029152543,9.65522128,19744042.99119548,708218324.137675,694990.0,86871474313762.0,708218323.4467307,595332.878757,32232355.760426287,799839.0,1223855651831.25,7779554833.467165,157.31692597194618
2024-08-24,64020.0,64472.5,63522.7,64116.5,132741.902,8499031623.6787,1917096,66675.71,4269685167.1947,BTCUSDT,1d,797698.0,64023.226703682,7.43903817,19744521.11619545,660715874.9228642,611271.0,86871474313762.0,660715874.9228647,595601.990507,31977631.277370878,794380.0,1268370348196.875,8091891894.064949,156.74583457141458
2024-08-25,64116.6,65175.4,63731.3,64190.2,115546.888,7418612747.515,1638346,58769.818,3774149537.6765,BTCUSDT,1d,703385.0,64498.0183413209,7.10675825,19744936.74118453,574347786.0067085,539499.0,86871474313762.0,574347786.6976537,595846.73961,27138221.863811824,705838.0,1270985046531.25,1702032825.6541271,746.7453196989803
2024-08-26,64190.1,64455.8,62750.2,62807.6,195977.222,12456922931.3165,2669531,95792.83,6089811773.3939,BTCUSDT,1d,606871.0,62983.4427729398,8.41735831,19745355.49118453,578666193.8726926,656542.0,86871474313762.0,578666191.1089141,596061.297614,27674781.48507304,600722.0,1250852928325.0,6102368262.378635,204.9782763909157
2024-08-27,62807.7,63196.0,57928.2,59384.5,339269.805,20779523749.7268,4148335,161112.925,9874460639.4543,BTCUSDT,1d,676465.0,59548.0076215663,7.7773379,19745799.24113451,613213425.7080535,685194.0,86871474313762.0,613213426.3989986,596285.113859,28461613.063088853,673811.0,1217825106015.625,9613387187.807987,126.68012660096649
2024-08-28,59384.4,60197.8,57820.0,59010.0,313788.567,18562796937.106,4006168,154108.273,9117512955.7385,BTCUSDT,1d,721912.0,59100.7747548217,7.74423375,19746302.36612904,704440301.0132378,740845.0,87937390901164.8,703794017.3679069,596513.459883,30760746.125384457,733530.0,1162683914334.375,6632252546.814547,175.3075453818189
2024-08-29,59010.0,61144.9,58655.0,59323.2,233896.685,13998969371.3328,3220101,116163.951,6954182893.4366,BTCUSDT,1d,525910.0,59339.7909947399,8.19689202,19746714.86612355,587091198.731184,723280.0,89471664776971.25,587091196.5963086,596781.451907,25532872.340284318,524362.0,1192981664850.0,6395977330.587544,186.52062119494892
2024-08-30,59323.3,59914.9,57525.0,59096.3,268276.469,15800867331.9045,3445930,132245.238,7790697273.1078,BTCUSDT,1d,548197.0,59142.9399640561,7.9546598,19747158.61610169,631567801.6874318,826297.0,89471664776971.3,631567802.399059,596992.346054,26777389.05608681,542101.0,1154066227662.5,7346359988.724018,157.09361226973422
2024-08-31,59096.4,59436.0,58700.0,58941.9,68866.674,4066497717.5845,1100926,34022.557,2009114119.1151,BTCUSDT,1d,695519.0,58959.926273232,6.4177164,19747617.99109622,653806103.1655557,670825.0,89471664776971.31,653806105.3004345,597227.077507,27970511.07532637,701952.0,1166495346843.75,2193027465.921187,531.9109609754753
2024-09-01,58941.9,59052.7,57123.0,57268.1,222909.914,12933895810.7382,2973388,107912.495,6262209070.8571,BTCUSDT,1d,656333.0,57349.0807180012,6.3825282,19748061.74109074,631567801.6874318,660770.0,89471664776971.3,631567802.399059,597465.745009,26315865.6573048,651871.0,1149183799250.0,2648012585.459729,433.979734673537
2024-09-02,57268.1,59412.3,57093.0,59112.1,201218.384,11712610829.437,2791495,105185.507,6124490188.3406,BTCUSDT,1d,739986.0,59159.0238877849,7.69021658,19748583.61607434,742759315.4826823,717673.0,89471664776971.4,742759316.9059358,597706.797803,31261759.40518042,754904.0,1161198298893.75,3100686678.1579823,374.4971418987682
2024-09-03,59112.2,59790.0,57320.0,57451.9,230196.497,13447232675.7519,2903076,112535.989,6574135554.1586,BTCUSDT,1d,592324.0,57637.7754444769,8.42822766,19749049.24106341,662701425.0377314,699302.0,89471664776971.33,662701426.4609846,597996.498071,27866937.66663015,582751.0,1146750333318.75,6012689752.026111,190.72168706731074
2024-09-04,57452.0,58500.0,55555.0,57944.8,326983.311,18654996691.65024,3905351,162532.536,9276036995.57787,BTCUSDT,1d,728756.0,58033.3989704851,7.74885958,19749521.11604703,671596746.9099072,699461.0,89471664776971.34,671596747.6215348,598257.017438,27898460.76374188,722736.0,1152999573193.75,5799794944.180726,198.8000583280314
2024-09-05,57944.8,58318.9,55600.0,56145.7,294703.592,16706483191.85918,3623974,142199.828,8062405728.95297,BTCUSDT,1d,714387.0,56112.9529400935,10.81990512,19750005.49104703,689387390.6542588,734546.0,89471664776971.36,689387389.9426349,598506.756514,28611563.22602556,721251.0,1123777133750.0,6158660147.176024,182.471041897854
2024-09-06,56145.7,57000.0,52510.8,53927.7,479063.113,26315512592.25967,5836491,229027.842,12585336491.99278,BTCUSDT,1d,665444.0,53838.9534623028,7.59197643,19750458.61604639,644910781.2933799,726287.0,89471664776971.31,644910784.1398844,598765.077786,25917996.827483136,667267.0,1083887860996.875,7064283321.400344,153.43210509597984
2024-09-07,53927.7,54820.2,53725.0,54134.9,127686.594,6925003321.31154,1789526,61481.961,3334529368.32578,BTCUSDT,1d,794571.0,54066.4399248977,6.46683071,19750952.36604087,702730370.2602069,606660.0,89471664776971.36,702730371.68346,599000.66533,27552792.156600785,781426.0,1083341835781.25,1519336722.3506465,713.0360372683906
2024-09-08,54134.9,55300.0,53596.5,54839.6,162078.536,8813184978.46583,2060226,80094.047,4355839271.17598,BTCUSDT,1d,906655.0,54859.2584082408,6.33151484,19751474.24104087,742759315.4826823,596940.0,89471664776971.4,742759316.9059358,599258.90377,29124604.180054624,910083.0,1072170335231.25,1783924507.5377305,601.0177732863358
2024-09-09,54839.6,58153.2,54557.0,57010.0,313094.361,17488710008.5658,3837831,161809.297,9042217664.15334,BTCUSDT,1d,570838.0,57135.7814371712,6.91182253,19751927.36603539,644910781.2933799,736827.0,89471664776971.31,644910784.1398844,599535.678427,26363933.229368545,572398.0,1118161427625.0,6363322710.944949,175.71974240780784
2024-09-10,57010.1,58033.2,56361.0,57609.1,228317.676,13034447010.34392,3066469,114113.817,6515452297.2729,BTCUSDT,1d,556413.0,57664.4998214494,7.09570672,19752355.49102993,609329500.2093079,733172.0,89471664776971.27,609329499.4976839,599781.790626,25238263.505764067,568630.0,1120060373609.375,5660821108.553659,197.86182112643206
2024-09-11,57609.2,57954.4,55515.2,57306.0,338231.445,19189527027.3001,4339590,166536.314,9449054324.33177,BTCUSDT,1d,408991.0,57409.1950663355,6.59198231,19752692.99102992,496254188.9565946,662704.0,92286401734175.08,495458846.64224994,600003.604668,19599003.467874914,411402.0,1102679260500.0,4996530777.753266,220.68897592097477
2024-09-12,57305.6,58606.6,57283.1,58097.0,261449.688,15152600210.5249,3433611,133061.371,7712560982.0533,BTCUSDT,1d,561823.0,58124.6418065459,8.30613518,19753167.99102987,700222817.5061857,775748.0,92671576265160.66,700222814.5578787,600180.209668,28445745.72975443,563521.0,1139977285893.75,5069102731.029143,224.88739060577464
2024-09-13,58097.1,60597.0,57594.0,60456.2,277429.492,16347290879.8579,3289248,143075.046,8434334370.7754,BTCUSDT,1d,422965.0,60536.8814503215,7.52913494,19753552.36601894,566627674.5179347,794367.0,92671576265160.8,566627672.3067043,600417.686032,23035281.81937533,419047.0,1176804317437.5,7391259643.194124,159.21566475087937
2024-09-14,60456.2,60572.9,59360.1,59964.0,102580.577,6149247444.5159,1497202,49816.107,2986387680.519,BTCUSDT,1d,637192.0,60007.1702507306,6.77228776,19753986.74101892,640335338.4711612,688474.0,92671576265160.72,640335336.9970075,600620.443011,26924773.978994336,638989.0,1181785480390.625,2251848613.999916,524.806806746854
2024-09-15,59963.9,60369.4,58654.0,59100.5,130524.206,7800793636.4292,1736437,63898.203,3820367680.7449,BTCUSDT,1d,730022.0,59129.9197536528,6.03449901,19754458.61601892,695616084.7776585,643849.0,92671576265160.66,695616085.5147347,600851.958969,28778640.08225594,712474.0,1191610817493.75,1557392812.0248942,765.1318333391041
2024-09-16,59100.5,59182.2,57446.3,58187.0,250699.432,14603341245.0131,3119099,124364.721,7245223849.437,BTCUSDT,1d,486773.0,58227.46421654,6.69885955,19754849.24101345,575841133.3412993,746172.0,92671576265160.8,575841130.3929921,601097.931894,23610937.61789885,504540.0,1145784925000.0,5636920631.973337,203.26433522958632
2024-09-17,58187.0,61345.0,57588.8,60281.0,318442.066,19038330615.6744,3715666,162650.99,9728263253.4719,BTCUSDT,1d,551806.0,60238.2177255991,8.05436086,19755317.99101343,691009358.6828212,732953.0,92671576265160.69,691009356.4715909,601307.255892,29847118.119728208,539113.0,1190279781134.375,5979868415.488911,199.0478215292064
2024-09-18,60281.0,61765.0,59138.0,61735.3,355729.312,21417510491.0941,4185877,178557.03,10753245281.7138,BTCUSDT,1d,535050.0,61306.2337317358,7.11434967,19755749.24099158,635728605.742634,720313.0,92671576265160.72,635728607.9538636,601584.709424,26402877.29540046,541476.0,1180764654400.0,7033415665.476531,167.87926529008865
2024-09-19,61735.3,63830.1,61534.0,62926.9,302382.412,18960165410.2846,3599751,154468.425,9685219302.7787,BTCUSDT,1d,449403.0,62994.6096528346,10.00384875,19756130.49095334,562020941.7894076,746741.0,92671576265160.8,562020943.2635604,601815.65606,24968850.56564683,455707.0,1262996107581.25,8246322622.468619,153.15870666277175
2024-09-20,62926.9,64126.7,62320.0,63175.7,257172.835,16250975201.0995,3091262,127396.139,8050898578.3649,BTCUSDT,1d,524801.0,63153.9518270018,9.57190122,19756583.61595331,667975708.3075649,822445.0,92671576265160.69,667975711.255871,602013.771839,29297347.49947946,526390.0,1243088221375.0,11383528905.333431,109.2006030566309
2024-09-21,63175.8,63546.9,62714.2,63320.6,78248.362,4936698095.0651,1073883,39389.066,2485270171.8071,BTCUSDT,1d,564640.0,63367.7296078317,5.89529395,19757005.4909533,621908420.8244321,665209.0,92671576265160.72,621908420.8244318,602254.907304,27029898.398331784,557444.0,1250068858500.0,1936753345.683346,645.4455655317004
2024-09-22,63320.6,64000.0,62339.0,63558.4,149129.884,9395420389.8272,1916442,75059.64,4729979286.4755,BTCUSDT,1d,629903.0,63571.9521729983,5.26931683,19757430.4909533,626515146.9192694,595289.0,92671576265160.72,626515149.8675756,602478.033697,27131378.855479404,628230.0,1239110586050.0,1568648134.041071,789.9225831212171
2024-09-23,63558.5,64724.8,62534.4,63302.0,234343.564,14896908173.8234,3034337,116291.356,7394263522.1401,BTCUSDT,1d,573531.0,63336.0126347165,7.83739591,19757886.740926,672582441.036092,796781.0,92671576265160.69,672582440.299015,602702.708643,29543659.11037773,580102.0,1255260689637.5,7000723222.757288,179.3044303704248
2024-09-24,63302.1,64666.0,62688.2,64243.1,236987.628,15055312109.7638,2854709,118461.883,7527452459.8695,BTCUSDT,1d,531570.0,64342.7891113384,6.91630544,19758339.86592598,667975708.3075649,749184.0,92671576265160.69,667975711.255871,602946.571626,31290121.05365632,532220.0,1248670419856.25,8567453178.705362,145.7458119479257
2024-09-25,64243.2,64800.0,62910.0,63118.4,184950.772,11776674397.8463,2269562,89579.443,5704912795.9605,BTCUSDT,1d,504605.0,63059.6269167154,6.62531601,19758789.86592598,655944699.4434932,713234.0,91782581703877.36,657005311.2676694,603196.813594,29194578.32850497,503460.0,1263794805459.375,8162704768.430984,154.82549489564582
2024-09-26,63118.3,65800.0,62634.4,65139.2,321186.356,20718992185.678,3601296,164114.507,10590411520.5381,BTCUSDT,1d,483781.0,65057.7861461134,8.76025312,19759196.11591505,571298869.5864017,721855.0,88404402371000.0,571298868.1801282,603443.849853,27504637.73407412,474766.0,1275736418762.5,7108680538.140987,179.46177380143203
2024-09-27,65139.1,66450.0,64788.0,65749.6,226404.021,14875897055.1134,2828264,115294.899,7576778937.0585,BTCUSDT,1d,434448.0,65767.7132542373,10.96442965,19759624.24090959,602061115.6314253,751618.0,88404402371000.0,602061114.928289,603651.398879,29299201.002719067,451723.0,1302974377700.0,8554437526.620602,152.3156108914545
2024-09-28,65749.5,66237.0,65368.1,65822.6,92773.553,6095989647.148,1280637,45357.404,2980985325.198,BTCUSDT,1d,521838.0,65770.5276478667,9.9366052,19760027.36590413,566904259.3924077,649697.0,88404402371000.0,566904261.5018196,603889.347914,27651721.87624816,507707.0,1300431324121.875,2366097260.4524183,549.6102573032949
2024-09-29,65822.7,66059.3,65400.0,65568.1,88131.799,5789646713.0538,1294673,44105.125,2897677866.9951,BTCUSDT,1d,685081.0,65617.7610689655,7.51745261,19760511.74090413,681164035.8409815,680061.0,88404402371000.0,681164035.1378452,604118.606257,32394943.423457727,687427.0,1301805479321.875,1655558348.2101824,786.3241309068036
2024-09-30,65568.2,65588.8,62825.0,63309.1,296848.373,18997631918.3586,3646635,142277.859,9104886260.4383,BTCUSDT,1d,593815.0,63260.0425482174,7.39176461,19760939.8659041,602061115.6314253,732082.0,88404402371000.0,602061114.928289,604373.114519,27958492.500597544,594224.0,,10834329687.749817,
2024-10-01,63309.0,64092.6,60128.2,60776.8,429817.835,26755501281.8141,5090159,202041.673,12580934070.0586,BTCUSDT,1d,624352.0,60858.2487086499,7.89629034,19761430.49089476,689953249.900736,863700.0,,,,,,1251216734550.0,,
2024-10-02,60776.7,62355.0,59934.9,60622.6,327001.805,19999405207.7472,4403020,165312.966,10112397461.5877,BTCUSDT,1d,599545.0,60686.0993135593,6.8074531,19761914.86483653,681164035.8409815,711643.0,88404402371000.0,681164035.1378452,604850.328064,31329411.523052048,590981.0,1209886438815.625,7829105602.861956,154.53699313665496
2024-10-03,60622.7,61452.6,59815.0,60727.2,286137.212,17336091836.27,4070646,142442.832,8631124732.3574,BTCUSDT,1d,574536.0,60765.2367498539,7.60769711,19762408.61481409,694347853.7664962,737116.0,88404402371000.0,694347855.1727712,605105.439509,30552648.02459745,582777.0,1191201436200.0,7480735068.698743,159.2358806000607
2024-10-04,60727.1,62457.1,60434.1,62054.4,234795.836,14447838961.2182,3191780,117924.251,7256208032.653,BTCUSDT,1d,571667.0,62052.5100496785,7.36742345,19762936.73978672,742688527.9310286,784413.0,88404402371000.0,742688528.6341666,605365.848226,34187225.99461169,561425.0,1230640647843.75,5461339204.431516,225.33679044238207
2024-10-05,62054.3,62344.0,61648.0,62023.1,74330.781,4609154133.5222,1165143,36354.653,2254335296.5705,BTCUSDT,1d,759113.0,62030.4538977206,11.98735357,19763408.61478671,663585607.7214726,608641.0,88404402371000.0,663585608.4246106,605659.68351,30081843.7462346,757575.0,1228969986150.0,2730371658.884799,450.1108785504916
2024-10-06,62023.1,62961.5,61778.9,62789.3,96413.453,6017121071.2754,1460205,49785.603,3107529360.2194,BTCUSDT,1d,744069.0,62789.8814555815,9.89011969,19763883.61478667,667980217.9154667,610738.0,88404402371000.0,667980215.1029191,605891.233571,30594592.733785067,742158.0,1235621803934.375,3005253704.35666,411.1539076195521
2024-10-07,62789.2,64448.2,62091.8,62190.7,298949.375,18940835036.916,3730708,150408.794,9532075315.1921,BTCUSDT,1d,717392.0,62416.508829924,15.187683,19764367.9897812,681164035.8409815,719501.0,88404402371000.0,681164035.1378452,606130.425342,32782462.893268798,717700.0,1266404330468.75,7813362740.240367,162.08185547901374
2024-10-08,62190.6,63178.7,61836.0,62131.7,226276.359,14122241997.2083,3007788,113386.113,7077131216.2053,BTCUSDT,1d,711462.0,62126.3273769725,14.45446138,19764889.86473206,733899313.8712742,822783.0,88404402371000.0,733899315.2775493,606377.243945,33702482.37648855,719458.0,1235267110812.5,10877241078.803793,113.5643773879053
2024-10-09,62131.8,62520.9,60251.9,60606.4,217302.173,13394677570.4442,2924602,102493.086,6320292483.1031,BTCUSDT,1d,534258.0,60615.2581917008,15.04769008,19765286.73972658,575872986.8706377,668278.0,91073716327740.78,574966972.3426994,606643.799187,25530107.240756985,536887.0,1223734436287.5,6720634380.632039,182.08614945847037
2024-10-10,60606.3,61297.0,58900.0,60293.2,262947.653,15860406266.3172,3293428,126668.725,7643262512.4768,BTCUSDT,1d,759342.0,60221.1172869667,25.35958928,19765771.11472103,709250576.1991408,679738.0,92049594548484.64,709250575.4670075,606843.89042,30822864.724527977,746211.0,1178260407790.625,7011381420.420207,168.0496805321439
2024-10-11,60293.3,63400.0,60057.8,62509.0,263691.142,16300232843.3846,2987936,136678.025,8451830575.4878,BTCUSDT,1d,631180.0,62462.539962595,45.73079814,19766208.61470463,640613421.5382025,718986.0,92049594548484.72,640613423.0024583,607085.949014,29763151.703211997,633252.0,1230469217818.75,6860121248.392112,179.3655204136734
2024-10-12,62509.0,63462.6,62458.0,63176.0,102784.406,6470178939.6978,1502904,52596.644,3311003190.8358,BTCUSDT,1d,732389.0,63202.8806992987,44.38733295,19766655.48970459,654340856.4238901,606243.0,92049594548484.7,654340853.4953684,607313.395293,30990848.915371027,736321.0,1254296146796.875,1843902651.0940168,680.2398955566777
2024-10-13,63176.0,63260.0,62020.0,62839.8,129696.156,8122753016.4411,1736972,65051.714,4074161973.8931,BTCUSDT,1d,643752.0,62759.431113384,24.42843919,19767086.7396991,631461800.4774662,609844.0,92049594548484.72,631461802.673852,607533.353974,28664910.99483269,648739.0,1239003982625.0,1597337887.2848842,775.6680615214284
2024-10-14,62839.7,66533.0,62420.0,66064.9,338251.601,21963988365.449,4101901,178341.255,11578802686.1731,BTCUSDT,1d,609666.0,66089.7587410871,25.83263721,19767521.11469362,636037614.3024176,722649.0,92049594548484.72,636037612.8381552,607745.626134,29906256.018050965,611683.0,1301853777575.0,6678664097.609112,194.9272726623651
2024-10-15,66064.9,67953.7,64771.7,67044.1,422005.511,27957041428.0807,5023772,212525.53,14081744812.9218,BTCUSDT,1d,648296.0,66933.974833723,25.75104629,19768008.61468267,713826383.4349256,787245.0,92049594548484.64,713826385.6313109,607964.662219,33971085.75065951,646891.0,1292454264103.125,11549587821.736782,111.90479556947261
2024-10-16,67044.0,68400.0,66724.2,67592.0,254153.501,17177776071.0405,3762374,129797.416,8774346244.8983,BTCUSDT,1d,722995.0,67662.9534038574,61.92289461,19768449.23967718,645189235.3631538,614677.0,92049594548484.7,645189233.1667618,608216.119797,33194077.141254988,708342.0,1342023735206.25,11139283532.797909,120.47666542061411
2024-10-17,67592.0,67925.9,66600.0,67401.5,220272.837,14795216327.4512,3150922,108933.392,7317585990.0576,BTCUSDT,1d,637858.0,67337.9075482174,50.32160159,19768939.8646717,718402197.259877,765780.0,92049594548484.64,718402195.7956142,608432.025329,38062121.87630825,653027.0,1324145295843.75,8730955014.1011,151.66099169050386
